candidate_id	final_rank	top10_rank	pdb_path	vhh_chain	chain_identity_proxy	mapped_sequence_fraction	free_vhh_sasa_a2	bound_vhh_sasa_a2	binding_buried_sasa_a2	largest_hydrophobic_patch_residues	largest_hydrophobic_patch_free_sasa_a2	largest_positive_patch_residues	largest_positive_patch_free_sasa_a2	largest_negative_patch_residues	largest_negative_patch_free_sasa_a2	c_terminal_target_min_distance_a	c_terminal_target_contact_4p5a	motif_type	motif	seq_index_1based	region	pdb_residue	free_residue_sasa_a2	bound_residue_sasa_a2	bound_to_free_sasa_fraction	pvrig_contact_4p5a
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	2.012714	2.012714	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	3.798479	3.798479	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	1.785765	1.785765	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	29.509859	29.509859	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	40.165388	40.165388	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	36.509914	36.509914	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	36.509914	36.509914	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	37.106817	37.106817	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	38.522628	38.522628	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	38.522628	38.522628	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	36.879868	36.879868	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	OXIDATION_RESIDUE	M	109	CDR3	A:112B	67.114807	67.114807	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	OXIDATION_RESIDUE	M	109	CDR3	A:112B	58.639879	58.639879	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	OXIDATION_RESIDUE	M	109	CDR3	A:112B	61.471502	61.471502	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	OXIDATION_RESIDUE	M	109	CDR3	A:112B	61.757512	61.757512	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	OXIDATION_RESIDUE	M	109	CDR3	A:112B	56.089325	56.089325	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	OXIDATION_RESIDUE	M	109	CDR3	A:112B	55.475186	55.475186	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	OXIDATION_RESIDUE	M	109	CDR3	A:112B	56.089325	56.089325	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	OXIDATION_RESIDUE	M	109	CDR3	A:112B	54.017549	54.017549	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	ISOMERIZATION	DG	112	CDR3	A:113	149.185941	16.071885	0.107731	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	ISOMERIZATION	DG	112	CDR3	A:113	120.613701	120.613701	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	ISOMERIZATION	DG	112	CDR3	A:113	128.928386	86.721047	0.672630	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	ISOMERIZATION	DG	112	CDR3	A:113	122.890245	76.203581	0.620095	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	ISOMERIZATION	DG	112	CDR3	A:113	122.853363	63.666344	0.518230	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	ISOMERIZATION	DG	112	CDR3	A:113	107.886397	16.979680	0.157385	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	ISOMERIZATION	DG	112	CDR3	A:113	130.450320	74.834831	0.573665	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	ISOMERIZATION	DG	112	CDR3	A:113	115.974134	72.632051	0.626278	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	ISOMERIZATION	DG	113	CDR3	A:114	21.005107	5.811192	0.276656	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	ISOMERIZATION	DG	113	CDR3	A:114	20.127137	20.127137	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	ISOMERIZATION	DG	113	CDR3	A:114	14.088996	0.000000	0.000000	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	ISOMERIZATION	DG	113	CDR3	A:114	19.256225	2.012714	0.104523	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	ISOMERIZATION	DG	113	CDR3	A:114	13.635099	4.025427	0.295225	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	ISOMERIZATION	DG	113	CDR3	A:114	20.127137	0.000000	0.000000	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	ISOMERIZATION	DG	113	CDR3	A:114	3.798479	0.000000	0.000000	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	ISOMERIZATION	DG	113	CDR3	A:114	11.622385	2.012714	0.173176	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	OXIDATION_RESIDUE	W	114	CDR3	A:115	14.966966	6.038141	0.403431	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	OXIDATION_RESIDUE	W	114	CDR3	A:115	22.336975	22.336975	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	OXIDATION_RESIDUE	W	114	CDR3	A:115	9.155774	9.155774	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	OXIDATION_RESIDUE	W	114	CDR3	A:115	13.181201	6.038141	0.458087	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	OXIDATION_RESIDUE	W	114	CDR3	A:115	11.395436	6.038141	0.529874	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	OXIDATION_RESIDUE	W	114	CDR3	A:115	21.232056	12.076282	0.568776	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	OXIDATION_RESIDUE	W	114	CDR3	A:115	11.395436	6.038141	0.529874	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	OXIDATION_RESIDUE	W	114	CDR3	A:115	15.420864	10.063568	0.652594	True
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	OXIDATION_RESIDUE	W	117	FRAMEWORK	A:118	58.306808	40.382451	0.692586	True
