job_id	entity_id	entity_type	control_class	expected_behavior	conformation	seed	state	attempts	selected_model_count	pose_score_model_count	pose_backed_2x2	representative_model	haddock_score	air_energy	native_class	cross_class	representative_pair_label	model_pair_consensus_fraction	model_native_cross_support_agreement_fraction	model_strict_a_fraction	native_hotspot_overlap	cross_hotspot_overlap	native_holdout_overlap	cross_holdout_overlap	native_total_occlusion	cross_total_occlusion	native_cdr3_occlusion	cross_cdr3_occlusion	native_cdr3_fraction	cross_cdr3_fraction	anomaly_flag	anomaly_reason	job_hash
CANDIDATE_V29_GEN__C0119__91DB9F6B44E9C076_8x6b_s917_6547de63de91	V29_GEN__C0119__91DB9F6B44E9C076	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		6547de63de91d13b00e88473623976213cfa6ab7c91be25c9931dd4729313351
CANDIDATE_V29_GEN__C0119__91DB9F6B44E9C076_9e6y_s917_108fbff5e952	V29_GEN__C0119__91DB9F6B44E9C076	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		108fbff5e9525fe8742ce360169847ef77d99142d612a8afa8d4b3e5d2269302
CANDIDATE_V29_GEN__C0119__1FDC54CC876583B6_8x6b_s917_372bcc090cfb	V29_GEN__C0119__1FDC54CC876583B6	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		372bcc090cfbfddadd2bfee442106608ccb2c40b0270d17cd6cf4e42383d193e
CANDIDATE_V29_GEN__C0119__1FDC54CC876583B6_9e6y_s917_f63e8f691d70	V29_GEN__C0119__1FDC54CC876583B6	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		f63e8f691d70cb380bea8ffc446739f4bf5eeb64e3545b82d0b258a9ae6dea19
CANDIDATE_V29_GEN__C0119__80197C8BBB2A2DEE_8x6b_s917_acb962bf641d	V29_GEN__C0119__80197C8BBB2A2DEE	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		acb962bf641dbe2a405a0352af881d87d2f8fa76514fcd5b999e531dc3114f13
CANDIDATE_V29_GEN__C0119__80197C8BBB2A2DEE_9e6y_s917_c06b0f298ea7	V29_GEN__C0119__80197C8BBB2A2DEE	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		c06b0f298ea73497fc7d773aadf370018f4d2e0e36155aa127c0ddf6bbf54292
CANDIDATE_V29_GEN__C0119__CF467BD36CCBC33A_8x6b_s917_353572269682	V29_GEN__C0119__CF467BD36CCBC33A	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		353572269682e200c380fa8d4d95b589626a3a9834eab8704a8e12dd68bd4952
CANDIDATE_V29_GEN__C0119__CF467BD36CCBC33A_9e6y_s917_a1314db932b6	V29_GEN__C0119__CF467BD36CCBC33A	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		a1314db932b6250f16e52caae3b9f6c8b3cd4fe021f0ef9b8c0d33aa3ef08624
CANDIDATE_V29_GEN__C0119__E838D7EABC7ED5B3_8x6b_s917_a252f2542430	V29_GEN__C0119__E838D7EABC7ED5B3	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		a252f25424307cfce2f26f4b399a32fafd8f662245121cb20572f7f3c2d412f7
CANDIDATE_V29_GEN__C0119__E838D7EABC7ED5B3_9e6y_s917_c66aebe0b7ff	V29_GEN__C0119__E838D7EABC7ED5B3	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		c66aebe0b7ff7cddb533cf956a1faab57fb995996dae2233fa41a20756006735
CANDIDATE_V29_GEN__C0125__D627A2123F9E0ABD_8x6b_s917_324fb3026f5f	V29_GEN__C0125__D627A2123F9E0ABD	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		324fb3026f5f1775688e8c17e80c7e43eb64396dcb25ad2fe131732d08ebae1c
CANDIDATE_V29_GEN__C0125__D627A2123F9E0ABD_9e6y_s917_539424282bc2	V29_GEN__C0125__D627A2123F9E0ABD	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		539424282bc23dd293c55f496f17bfe71f913106e5b626c3274bf3921cf50a0b
CANDIDATE_V29_GEN__C0125__20E4938A5B7C3D45_8x6b_s917_86dcac40c14d	V29_GEN__C0125__20E4938A5B7C3D45	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		86dcac40c14d78a50943ede5d5cd510fa9cca42789c6e3c0ece0c2ca67468e15
CANDIDATE_V29_GEN__C0125__20E4938A5B7C3D45_9e6y_s917_0e0fce91013f	V29_GEN__C0125__20E4938A5B7C3D45	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		0e0fce91013fd0b97271b6106dd0a7e00046c3caa5470ed2106c1592240a3f9c
CANDIDATE_V29_GEN__C0125__E164F93B0C1D3BA5_8x6b_s917_73362e5680d5	V29_GEN__C0125__E164F93B0C1D3BA5	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		73362e5680d5fe00859622859486e80bb9e3aaa4775c132dacce01e399f511b4
CANDIDATE_V29_GEN__C0125__E164F93B0C1D3BA5_9e6y_s917_ef6eb5c2cd3d	V29_GEN__C0125__E164F93B0C1D3BA5	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		ef6eb5c2cd3d60ed4639152814fc9cedff4170e1ffa08252ece2fdd5f79ed687
CANDIDATE_V29_GEN__C0125__661B96ACC6AC5550_8x6b_s917_81c04d74c475	V29_GEN__C0125__661B96ACC6AC5550	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		81c04d74c475cdaef2de281ffd1817e423ab3f6f13dd8b0e9371f65008700010
CANDIDATE_V29_GEN__C0125__661B96ACC6AC5550_9e6y_s917_abb804fc5138	V29_GEN__C0125__661B96ACC6AC5550	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		abb804fc51389d6cccd5539df4aed83fc38367ca1e757c8cd0f703633b087d84
CANDIDATE_V29_GEN__C0125__EB5D6371C09E73A9_8x6b_s917_71f8b555c474	V29_GEN__C0125__EB5D6371C09E73A9	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		71f8b555c474742fa54b93835528f9d0d078802081edc0f4e10f1acc93414e70
CANDIDATE_V29_GEN__C0125__EB5D6371C09E73A9_9e6y_s917_2a0737a7aa31	V29_GEN__C0125__EB5D6371C09E73A9	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		2a0737a7aa31c7e700daeeeaa651df7a325bba4c43e62edbfcaf3ac8a8572e43
CANDIDATE_V29_GEN__C0125__325BA014E3398248_8x6b_s917_96406682c398	V29_GEN__C0125__325BA014E3398248	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		96406682c39886c661239135f7b95696dd64874026620c0681acb0937cb06a87
CANDIDATE_V29_GEN__C0125__325BA014E3398248_9e6y_s917_bc89b4e4b9ae	V29_GEN__C0125__325BA014E3398248	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		bc89b4e4b9ae0282f4e0049323c0bfb027096af90a68a131b7d0db17a2a0f6f1
CANDIDATE_V29_GEN__C0125__9FC9F2E0B02449F0_8x6b_s917_d6be3f9bee79	V29_GEN__C0125__9FC9F2E0B02449F0	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		d6be3f9bee79513cffdf4953433750e9f7cf0e6619d1a80848eba7ac194166ee
CANDIDATE_V29_GEN__C0125__9FC9F2E0B02449F0_9e6y_s917_44f72611bad1	V29_GEN__C0125__9FC9F2E0B02449F0	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		44f72611bad1b758a1853e8b1d06d652739d2df269fbf93b757f0ab51e93da2b
CANDIDATE_V29_GEN__C0125__05C1BD03E249E410_8x6b_s917_82b9b11444ec	V29_GEN__C0125__05C1BD03E249E410	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		82b9b11444ecf545ba5cb6e2a600504ef66980a6530672ffc117b1edfdc9667d
CANDIDATE_V29_GEN__C0125__05C1BD03E249E410_9e6y_s917_446c7bf27b8a	V29_GEN__C0125__05C1BD03E249E410	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		446c7bf27b8af5ff303668a8b41ec5677c272a1543cc6e417b479573e47e5fee
CANDIDATE_V29_GEN__C0125__2485CFE8DD146288_8x6b_s917_22568eeace8d	V29_GEN__C0125__2485CFE8DD146288	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		22568eeace8dd881b669063aa8226595dc06bd5bf0383624ed459012e83c3980
CANDIDATE_V29_GEN__C0125__2485CFE8DD146288_9e6y_s917_14eaa5efb787	V29_GEN__C0125__2485CFE8DD146288	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		14eaa5efb787fc21b25ea249e83121f4884b33cfc4c466e3bf930fa0d256a16d
CANDIDATE_V29_GEN__C0125__667E835282A87DAF_8x6b_s917_5764e6b636f7	V29_GEN__C0125__667E835282A87DAF	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		5764e6b636f779c0db2a0862c859b102d285a3ff77258c5aa080cb83ce46fd8c
CANDIDATE_V29_GEN__C0125__667E835282A87DAF_9e6y_s917_1c12b120bd03	V29_GEN__C0125__667E835282A87DAF	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		1c12b120bd037c1379c7148b60384b3b408c9875083ee48614917fd9ad2ccf76
CANDIDATE_V29_GEN__C0125__02BA39EA12CE1719_8x6b_s917_c59080256e74	V29_GEN__C0125__02BA39EA12CE1719	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		c59080256e747a2849c06214994bf9a412c0b6417ad2395a730ffdd28cc8a0e5
CANDIDATE_V29_GEN__C0125__02BA39EA12CE1719_9e6y_s917_a09f76de510a	V29_GEN__C0125__02BA39EA12CE1719	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		a09f76de510af66ff877721a98413b1ceb57d3d129113efd8fba23e52027f8a4
CANDIDATE_V29_GEN__C0136__8845EB50408EF1DF_8x6b_s917_e1c539907041	V29_GEN__C0136__8845EB50408EF1DF	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		e1c539907041a5412c8743cf579eed5ea42999af0ca6c9d8aeeb89d8c15c4a7b
CANDIDATE_V29_GEN__C0136__8845EB50408EF1DF_9e6y_s917_b50d4f201024	V29_GEN__C0136__8845EB50408EF1DF	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		b50d4f20102420958e47f39802621a4f03d8b569e049b20a4581ab8d2e765789
CANDIDATE_V29_GEN__C0136__EE9D77D3655B60F8_8x6b_s917_335a70f0f8ff	V29_GEN__C0136__EE9D77D3655B60F8	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		335a70f0f8ff32ec83830838d17031abdd902e450ba463cabb6a25b50d5a2699
CANDIDATE_V29_GEN__C0136__EE9D77D3655B60F8_9e6y_s917_71eb12f7966b	V29_GEN__C0136__EE9D77D3655B60F8	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		71eb12f7966b3485bc5ba414b84671f1d251a3932f78727860cf1b788067a997
CANDIDATE_V29_GEN__C0136__54B0657899C51167_8x6b_s917_a8f32785857c	V29_GEN__C0136__54B0657899C51167	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		a8f32785857cbaab211148f1ea5595f422191bcd3e66dfa4d70f7f958be8bf72
CANDIDATE_V29_GEN__C0136__54B0657899C51167_9e6y_s917_414ed00dbcf6	V29_GEN__C0136__54B0657899C51167	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		414ed00dbcf67376354dbb2221263efb4bbc71db89cc163d8d4b3d05ac0b28c5
CANDIDATE_V29_GEN__C0136__89F29CFF93211AD2_8x6b_s917_26d095161d13	V29_GEN__C0136__89F29CFF93211AD2	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		26d095161d1300e6fefdf97d744b130cd3e8ad1170707fc9c80905cfb5ce8178
CANDIDATE_V29_GEN__C0136__89F29CFF93211AD2_9e6y_s917_1841aac154d3	V29_GEN__C0136__89F29CFF93211AD2	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		1841aac154d367f3ac88ba2a8123397a58e9b6b48fc6772745e1b5e84e3df8a7
CANDIDATE_V29_GEN__C0136__992080ABBCD33392_8x6b_s917_33fb4e809b48	V29_GEN__C0136__992080ABBCD33392	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		33fb4e809b48f4d4b35716e7473dcfdcba6892df8189bf7112bb02b31e8b49e0
CANDIDATE_V29_GEN__C0136__992080ABBCD33392_9e6y_s917_ea8294a885a0	V29_GEN__C0136__992080ABBCD33392	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		ea8294a885a0e77340de633585a9499da9b8dafd5c3d449ead6e557de467127f
CANDIDATE_V29_GEN__C0136__532B3FE97710A9C3_8x6b_s917_ad5061bb4cf8	V29_GEN__C0136__532B3FE97710A9C3	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		ad5061bb4cf8626b85f48e39293e178581e6ffadcf402527f2fa971313b453ff
CANDIDATE_V29_GEN__C0136__532B3FE97710A9C3_9e6y_s917_e82aa4ab0d53	V29_GEN__C0136__532B3FE97710A9C3	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		e82aa4ab0d537ddbf502d69341fb0f067f60e7ca876fea60f386a628ab203110
CANDIDATE_V29_GEN__C0136__547C35DF6573CCA9_8x6b_s917_2439ca0a1207	V29_GEN__C0136__547C35DF6573CCA9	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		2439ca0a1207be61e2f2a74796743c2e0345c6be62a499242c2a3c1767385b73
CANDIDATE_V29_GEN__C0136__547C35DF6573CCA9_9e6y_s917_5d709bf0dc9f	V29_GEN__C0136__547C35DF6573CCA9	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		5d709bf0dc9f05ab07eb74f156513a9bee6991e1861222ccc2b9329b7fea277c
CANDIDATE_V29_GEN__C0136__865AFBF0EE7AFA49_8x6b_s917_0c89c17395ed	V29_GEN__C0136__865AFBF0EE7AFA49	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		0c89c17395edc4ce2f4d4d1a74b878f461885d0b3b065dc8ec6692991271e230
CANDIDATE_V29_GEN__C0136__865AFBF0EE7AFA49_9e6y_s917_e563eff3f2d3	V29_GEN__C0136__865AFBF0EE7AFA49	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		e563eff3f2d31af823229418ec4ba51e1d4d14913f246de6b56ae5363c8cedea
CANDIDATE_V29_GEN__C0136__F62ADB38B7A0B53A_8x6b_s917_60a1629a85c8	V29_GEN__C0136__F62ADB38B7A0B53A	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		60a1629a85c8bd1908355e36ee5f948e73f3d2c768202109843fa5a225201e4f
CANDIDATE_V29_GEN__C0136__F62ADB38B7A0B53A_9e6y_s917_7b1f2773d1ee	V29_GEN__C0136__F62ADB38B7A0B53A	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		7b1f2773d1eef5f636ecd7c2e14b332885fd3c7765cecf5a9db54c6d87e10377
CANDIDATE_V29_GEN__C0136__3E4F3D3C7D5AB1B6_8x6b_s917_143f03656851	V29_GEN__C0136__3E4F3D3C7D5AB1B6	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		143f03656851a3750de69daae493aa06831364460af5999a3f964e84e207bce7
CANDIDATE_V29_GEN__C0136__3E4F3D3C7D5AB1B6_9e6y_s917_248e738aec1e	V29_GEN__C0136__3E4F3D3C7D5AB1B6	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		248e738aec1ec465361a38970e20e7bb7855208cf1842a563ba8e2b98ca2ee1e
CANDIDATE_V29_GEN__C0136__277FB759C976F7E8_8x6b_s917_4cb101fdb4ce	V29_GEN__C0136__277FB759C976F7E8	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		4cb101fdb4ce1473c29f749bf62e2cb712f0973128082593cf3ef463881d1e30
CANDIDATE_V29_GEN__C0136__277FB759C976F7E8_9e6y_s917_e9bffaa6c744	V29_GEN__C0136__277FB759C976F7E8	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		e9bffaa6c744cbbcbedee574e4e3aff9990cbc116af68cb89353461e565626f1
CANDIDATE_V29_GEN__C0136__2359AC386AB8D25C_8x6b_s917_e9b11af8df46	V29_GEN__C0136__2359AC386AB8D25C	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		e9b11af8df46d186232eaffddc44757e0f97894f828e32635d94eb2eaf31df64
CANDIDATE_V29_GEN__C0136__2359AC386AB8D25C_9e6y_s917_3c5dcd713555	V29_GEN__C0136__2359AC386AB8D25C	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		3c5dcd713555e8bf24daf4322be833d9fbffefccc8d6f053b13de250760e3644
CANDIDATE_V29_GEN__C0136__7F0BC55D50F2B8AE_8x6b_s917_4e4f46da1b00	V29_GEN__C0136__7F0BC55D50F2B8AE	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		4e4f46da1b00f9849deed3db9b67d95f9687e4477de9bf5f9393382428663ded
CANDIDATE_V29_GEN__C0136__7F0BC55D50F2B8AE_9e6y_s917_6c5486027d42	V29_GEN__C0136__7F0BC55D50F2B8AE	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		6c5486027d428fd01f12b1be44b7e76e40b57f1c316325ba9bb6d0c7b9716767
CANDIDATE_V29_GEN__C0136__E92F1815ADB318EF_8x6b_s917_4403b9d986d9	V29_GEN__C0136__E92F1815ADB318EF	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		4403b9d986d975023a66561db7549b17adb0d4b41d4fa669823374e420a33e57
CANDIDATE_V29_GEN__C0136__E92F1815ADB318EF_9e6y_s917_70a8a671e7fe	V29_GEN__C0136__E92F1815ADB318EF	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		70a8a671e7fe0fabe07e4fb41fb77bcea8dd6b16e118a4fea77cbc13eda251af
CANDIDATE_V29_GEN__C0138__FC6D1880501980DA_8x6b_s917_cc1382223eda	V29_GEN__C0138__FC6D1880501980DA	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		cc1382223eda0577af6879ee1a4f8b201a8daa195aac3d096b6ea5adf8659de8
CANDIDATE_V29_GEN__C0138__FC6D1880501980DA_9e6y_s917_ccec9a56e755	V29_GEN__C0138__FC6D1880501980DA	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		ccec9a56e755b55dec1cf58744e53102985416f84ee7fe3662620ad2599b14d2
CANDIDATE_V29_GEN__C0138__1BEFA720F38FCAFD_8x6b_s917_cff5ecc72ebd	V29_GEN__C0138__1BEFA720F38FCAFD	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		cff5ecc72ebd7174f93dff5c4cfbfef406947a88742e13cb6f330aee9ee931f0
CANDIDATE_V29_GEN__C0138__1BEFA720F38FCAFD_9e6y_s917_70830c767363	V29_GEN__C0138__1BEFA720F38FCAFD	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		70830c7673633f711ff2a8a8396c693de161a2cc1fd18a2442ba16df7e5c4631
CANDIDATE_V29_GEN__C0138__37C4FE206D98E8E0_8x6b_s917_dcc34bf83f4b	V29_GEN__C0138__37C4FE206D98E8E0	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		dcc34bf83f4b5006bc10f53b7637fa02922e190c31d2c39a1a492a71a4cc0666
CANDIDATE_V29_GEN__C0138__37C4FE206D98E8E0_9e6y_s917_18de1cf38fb6	V29_GEN__C0138__37C4FE206D98E8E0	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		18de1cf38fb69548b233b6b9e9bf348cb435b2fb88812a601a113054918552c9
CANDIDATE_V29_GEN__C0138__224786EBF359DAC5_8x6b_s917_34709c41eef1	V29_GEN__C0138__224786EBF359DAC5	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		34709c41eef1732eb0b5a9b7e384f5582a46ba0729ed4b0ef3406c57186bdadf
CANDIDATE_V29_GEN__C0138__224786EBF359DAC5_9e6y_s917_596d13f4f397	V29_GEN__C0138__224786EBF359DAC5	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		596d13f4f3971c9b8370ebbd305ec55f620e585b2352e79eec63605542e5fb2c
CANDIDATE_V29_GEN__C0138__6D1D34F7B0C438CA_8x6b_s917_913b1ee25b81	V29_GEN__C0138__6D1D34F7B0C438CA	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		913b1ee25b815516acdda7800aa1a8e5adf6fbd4e66e73c486ee99eba62a36f4
CANDIDATE_V29_GEN__C0138__6D1D34F7B0C438CA_9e6y_s917_16c605f60d21	V29_GEN__C0138__6D1D34F7B0C438CA	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		16c605f60d219ac95d01edb8f58cf4230f502a024207b2165ec73e0a69bc8732
CANDIDATE_V29_GEN__C0138__E8BD7B715AB99D16_8x6b_s917_c7c5768e09a9	V29_GEN__C0138__E8BD7B715AB99D16	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		c7c5768e09a9c340ab6d60851f0dd046a4eb355c2d4ec432543fe58de9492cc3
CANDIDATE_V29_GEN__C0138__E8BD7B715AB99D16_9e6y_s917_63c5cacbd144	V29_GEN__C0138__E8BD7B715AB99D16	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		63c5cacbd1448e72822ffc3f94b73c99c18f8cf658b7a14364580e2ace7cdd2d
CANDIDATE_V29_GEN__C0138__BF09B69471F52D5E_8x6b_s917_fe7c1b24befd	V29_GEN__C0138__BF09B69471F52D5E	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		fe7c1b24befd6fba78041be08160e054a0db61be51c5ebc24e97c4dcaf2963bf
CANDIDATE_V29_GEN__C0138__BF09B69471F52D5E_9e6y_s917_4feec957adbe	V29_GEN__C0138__BF09B69471F52D5E	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		4feec957adbe3b5c877793b315d4b2e458f4c1d0ebbfbf715831ba407e25f080
CANDIDATE_V29_GEN__C0138__F4ED1EC999B1C933_8x6b_s917_f0bfc169435f	V29_GEN__C0138__F4ED1EC999B1C933	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		f0bfc169435f94789149af86d551247c7cc1f8da30c0f2676a998dd1c45461be
CANDIDATE_V29_GEN__C0138__F4ED1EC999B1C933_9e6y_s917_e9dd71aca4fa	V29_GEN__C0138__F4ED1EC999B1C933	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		e9dd71aca4fa9b2ca48ecb2b226b718dd120a6c781eec95f305893e3ea74dd68
CANDIDATE_V29_GEN__C0138__F82AB5C1E5870863_8x6b_s917_c8233c5a36e9	V29_GEN__C0138__F82AB5C1E5870863	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		c8233c5a36e9b1965ae376a4bb6e63e9f4b703164861d266a1db50a2d8912774
CANDIDATE_V29_GEN__C0138__F82AB5C1E5870863_9e6y_s917_0b8a90a6ec76	V29_GEN__C0138__F82AB5C1E5870863	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		0b8a90a6ec76551bf977f6672bec46c05642d18b2db45b1d908870e9c51ac81e
CANDIDATE_V29_GEN__C0138__85AC8D4DE3D00D93_8x6b_s917_1c9db39dd1a8	V29_GEN__C0138__85AC8D4DE3D00D93	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		1c9db39dd1a8819b2afe0c15d2ef8488ca46bd78152d2a763c6ba3d55ded60b8
CANDIDATE_V29_GEN__C0138__85AC8D4DE3D00D93_9e6y_s917_de9bba754a5a	V29_GEN__C0138__85AC8D4DE3D00D93	candidate		CANDIDATE_UNKNOWN	9e6y	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		de9bba754a5a71f73cbc605199d56fb38909967c6b28f0084e03ec2bc3493a2b
CANDIDATE_V29_GEN__C0138__5249AB8F523724CD_8x6b_s917_d8ee31e74695	V29_GEN__C0138__5249AB8F523724CD	candidate		CANDIDATE_UNKNOWN	8x6b	917	PENDING	0	0	0	false							0.0	0.0	0.0											false		d8ee31e746957ddc6add3376fcb752b9cbfbc8f9d9a9c9d5c1535ea87058da3f
