entity_id	seed	8x6b_job_id	8x6b_job_hash	8x6b_state	8x6b_native_class	8x6b_cross_class	8x6b_pair_label	8x6b_pair_support_ordinal	8x6b_haddock_score	8x6b_selected_model_count	8x6b_pose_score_model_count	8x6b_model_pair_consensus_fraction	8x6b_model_native_cross_support_agreement_fraction	8x6b_error	9e6y_job_id	9e6y_job_hash	9e6y_state	9e6y_native_class	9e6y_cross_class	9e6y_pair_label	9e6y_pair_support_ordinal	9e6y_haddock_score	9e6y_selected_model_count	9e6y_pose_score_model_count	9e6y_model_pair_consensus_fraction	9e6y_model_native_cross_support_agreement_fraction	9e6y_error	dual_state	dual_exact_min_pair_label	dual_exact_min_pair_support_ordinal	technical_failure_reason
V29_GEN__C0495__3B0558A766519086	917	CANDIDATE_V29_GEN__C0495__3B0558A766519086_8x6b_s917_7698b409c11b	7698b409c11b86fe4ce5205d92dc3b691e597278a50f1858d80cd2ac674087fb	SUCCESS	B	B	SUPPORTED_AB	1	-52.80093	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0495__3B0558A766519086_9e6y_s917_8961dd37cf40	8961dd37cf40edff1c9334f97a2fe24366093c32c87eebdb6d97f2ab331cdde0	SUCCESS	B	B	SUPPORTED_AB	1	-53.38139999999999	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0495__58D48F81B8A10538	917	CANDIDATE_V29_GEN__C0495__58D48F81B8A10538_8x6b_s917_ded1980b5d05	ded1980b5d054e1513bc94f6211987ab279ba569d27c48a882bfd2b3a6674307	SUCCESS	A	A	STRICT_A	2	-59.1859	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0495__58D48F81B8A10538_9e6y_s917_7f5332d007d8	7f5332d007d879668c882165ece9ec892ddda9220e9d529b3df3a9893c2b4d5a	SUCCESS	B	B	SUPPORTED_AB	1	-67.21488000000001	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0495__70B0A8D06459D319	917	CANDIDATE_V29_GEN__C0495__70B0A8D06459D319_8x6b_s917_c93f3439db6d	c93f3439db6d52450dfcb36c587cd41210a95e42abb785d080982fcedb4a668b	SUCCESS	B	B	SUPPORTED_AB	1	-94.4216	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0495__70B0A8D06459D319_9e6y_s917_62508e87fdc9	62508e87fdc9b604a373e436b43bc572628b76d4f5d2598cbe939a2f3bae8d68	SUCCESS	A	A	STRICT_A	2	-71.15400000000001	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0495__7F54208CCDD25063	917	CANDIDATE_V29_GEN__C0495__7F54208CCDD25063_8x6b_s917_a4e53b28942b	a4e53b28942b369ca5008f92fdaf1cb8f686509117c4f7c14302d6d912ca30c3	SUCCESS	B	B	SUPPORTED_AB	1	-69.81190000000001	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0495__7F54208CCDD25063_9e6y_s917_fbc3c36b5ad9	fbc3c36b5ad9ee14b12db1d36a0220435286b9a98d4098536fcc733191b01895	SUCCESS	B	B	SUPPORTED_AB	1	-64.4737	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0495__853ACB72E6A33143	917	CANDIDATE_V29_GEN__C0495__853ACB72E6A33143_8x6b_s917_891f7c4bf01d	891f7c4bf01d5565e8ae6f51e9e71983446bdb460ec2dd5aa5c55373753cabb9	SUCCESS	A	A	STRICT_A	2	-62.497310000000006	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0495__853ACB72E6A33143_9e6y_s917_9d1abdb4ae62	9d1abdb4ae6267911087827b41b5791dd1cdef03c0405ce336eeca5275454ef9	SUCCESS	B	B	SUPPORTED_AB	1	-69.124368	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0495__AC95B557BEFA5983	917	CANDIDATE_V29_GEN__C0495__AC95B557BEFA5983_8x6b_s917_c97895a3b504	c97895a3b5047d274a176b10ecef3c44873be5bf30fd79994c9e2a4cc6000875	SUCCESS	A	A	STRICT_A	2	-52.429500000000004	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0495__AC95B557BEFA5983_9e6y_s917_7c1ae287dbf1	7c1ae287dbf1df2040356e43be6c6784d2b9f2cbaea6dcdb7cbae4c9433ab335	SUCCESS	A	A	STRICT_A	2	-72.2491	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0495__BF3A46ED1C15A2D2	917	CANDIDATE_V29_GEN__C0495__BF3A46ED1C15A2D2_8x6b_s917_1bfa17ea7639	1bfa17ea7639962c41a329b47d365b0ea30285070b443842416d0fb9c046884f	SUCCESS	A	A	STRICT_A	2	-44.79799	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0495__BF3A46ED1C15A2D2_9e6y_s917_4e72a00d7028	4e72a00d702843d3a8650b2c667310f79065759d629dda00a240e869a0c8bca5	SUCCESS	B	B	SUPPORTED_AB	1	-40.24937999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0495__C8B62934CE04BB70	917	CANDIDATE_V29_GEN__C0495__C8B62934CE04BB70_8x6b_s917_416affa1ae8b	416affa1ae8bc58bd976cf1428dc4ffd9d1a92b5d23b61dc2adf5779c9a871b9	SUCCESS	B	B	SUPPORTED_AB	1	-45.4349	9	9	0.555556	0.888889		CANDIDATE_V29_GEN__C0495__C8B62934CE04BB70_9e6y_s917_1d450e5ee1eb	1d450e5ee1ebb607e87607f79f8eb9d0c18410411a82652f3a06b47f89c565ab	SUCCESS	B	B	SUPPORTED_AB	1	-73.45502	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0495__FB6631BEBD2FB5A7	917	CANDIDATE_V29_GEN__C0495__FB6631BEBD2FB5A7_8x6b_s917_de3477529ae2	de3477529ae2f12046e5e5c7063e74b45c18e184564fab84cd558508e14fc45b	SUCCESS	A	A	STRICT_A	2	-72.14178	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0495__FB6631BEBD2FB5A7_9e6y_s917_bd1320336144	bd13203361447424d36b67280d89326d62e5b92fcd916b28b0cb09df2584bfc7	SUCCESS	A	A	STRICT_A	2	-69.047879	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0502__0B2EB4025B85975D	917	CANDIDATE_V29_GEN__C0502__0B2EB4025B85975D_8x6b_s917_ecfc1b7feca9	ecfc1b7feca9107e05a1e32d8ea119ab913e1022c92d78fcf484da4d3ceb3477	SUCCESS	A	A	STRICT_A	2	-67.33739999999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0502__0B2EB4025B85975D_9e6y_s917_ff58aa7cf2f9	ff58aa7cf2f9e5b374d414c044ac693d89df691f04e9fb6aac906695c553d35f	SUCCESS	B	B	SUPPORTED_AB	1	-62.74256	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0502__0CE78841C4A22ACB	917	CANDIDATE_V29_GEN__C0502__0CE78841C4A22ACB_8x6b_s917_0e45efb0d8e9	0e45efb0d8e9b7dfc66c75ee8698b70f353f34de4c02f9e0987aa04517fef990	SUCCESS	A	A	STRICT_A	2	-50.7944	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0502__0CE78841C4A22ACB_9e6y_s917_42548a420412	42548a42041212bcb04705dff5e941ac2bdb19fb627ac733514ea0de90e4ba44	SUCCESS	B	B	SUPPORTED_AB	1	-63.37583999999999	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0502__197ECD70AA90CE12	917	CANDIDATE_V29_GEN__C0502__197ECD70AA90CE12_8x6b_s917_f389967ea74f	f389967ea74f32b90020405af08c9dd2fbfb293a908ddbe99736d5f40ec945db	SUCCESS	B	A	SUPPORTED_AB	1	-40.81473000000001	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0502__197ECD70AA90CE12_9e6y_s917_4ab32d85bc31	4ab32d85bc317bda0f36e6b01f505268b31efe85e0ce3084ee0bbbdc2b8302ab	SUCCESS	A	A	STRICT_A	2	-46.48029	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0502__5BD26E56523771D0	917	CANDIDATE_V29_GEN__C0502__5BD26E56523771D0_8x6b_s917_98f297e797ea	98f297e797ea5f4cc979773deea8a279e88c179dc755ad216aee66344fa2a3cb	SUCCESS	A	B	SUPPORTED_AB	1	-78.94480000000001	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0502__5BD26E56523771D0_9e6y_s917_ee5d642d96d9	ee5d642d96d90d9662c276f3928d84b8394f7b285cf4daea37629262f74315ef	SUCCESS	B	A	SUPPORTED_AB	1	-82.75629999999998	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0502__683D8743C86C8A7D	917	CANDIDATE_V29_GEN__C0502__683D8743C86C8A7D_8x6b_s917_4c2ae23548bb	4c2ae23548bbce67fbcf6b0a8f65661d7115ebafc3c00dd853131f0c33a205c0	SUCCESS	A	A	STRICT_A	2	-69.74470000000001	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0502__683D8743C86C8A7D_9e6y_s917_4e62431d487d	4e62431d487dc4a69afe4380273eec293eee26e9547c2019b7833c561a62fe2f	SUCCESS	A	A	STRICT_A	2	-77.90360000000001	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0502__7479FE0625A5FD23	917	CANDIDATE_V29_GEN__C0502__7479FE0625A5FD23_8x6b_s917_8c53d4c7d52d	8c53d4c7d52d0db08f2452495101d077599c1278d75fc0dd416773adec2a2118	SUCCESS	B	B	SUPPORTED_AB	1	-96.5856	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0502__7479FE0625A5FD23_9e6y_s917_db021297720c	db021297720c55ca15e4f7391c56a2c3c243c43df9cccf172b750427e297d5ef	SUCCESS	A	A	STRICT_A	2	-85.1015	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0502__9DDB8EFB04371360	917	CANDIDATE_V29_GEN__C0502__9DDB8EFB04371360_8x6b_s917_2c12f10cc01f	2c12f10cc01fa17fa5d7d8668ce890ca79e8db02a1c7494c75703e9c59a03e07	SUCCESS	A	A	STRICT_A	2	-53.50635000000001	9	9	0.888889	1.0		CANDIDATE_V29_GEN__C0502__9DDB8EFB04371360_9e6y_s917_bdc7b93255bf	bdc7b93255bf03444897057c058a953cff90ddf1982292696743ca3df6e4ce0f	SUCCESS	B	B	SUPPORTED_AB	1	-53.99361799999999	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0502__A21CDFA32EFCD432	917	CANDIDATE_V29_GEN__C0502__A21CDFA32EFCD432_8x6b_s917_d003e0abf513	d003e0abf51353387c99fa03f6faf33176f3ec93838c8a1dcf636a42eb6fe4d6	SUCCESS	A	A	STRICT_A	2	-83.40099999999998	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0502__A21CDFA32EFCD432_9e6y_s917_5418634a3935	5418634a3935211a83acb85323dd3930a9917aeab958fb6341773f35fbd8264e	SUCCESS	A	A	STRICT_A	2	-67.99719999999999	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0502__BD509C0AF923F8A2	917	CANDIDATE_V29_GEN__C0502__BD509C0AF923F8A2_8x6b_s917_47ff311bb216	47ff311bb216161d62ffaa515e4714d04b2ced284ad08f78a45016a5ccc5ea47	SUCCESS	B	B	SUPPORTED_AB	1	-66.83483000000001	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0502__BD509C0AF923F8A2_9e6y_s917_5b13c386bdd3	5b13c386bdd32d657e521678c7323563affb87aee6febc826438d2458edec60f	SUCCESS	A	A	STRICT_A	2	-66.83229999999998	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0504__0343A02B5A149642	917	CANDIDATE_V29_GEN__C0504__0343A02B5A149642_8x6b_s917_bb70ad485f71	bb70ad485f71f65f7f402c1d89ce7622365a1abd2f18fc16c9b78ef6c87a11f4	SUCCESS	A	B	SUPPORTED_AB	1	-66.09320000000001	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0504__0343A02B5A149642_9e6y_s917_6796d72bfd30	6796d72bfd30cf87551ec641828439381e6c25306277815c66d71187a7632de2	SUCCESS	A	A	STRICT_A	2	-59.381000000000014	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0504__22A8D4A313A1C849	917	CANDIDATE_V29_GEN__C0504__22A8D4A313A1C849_8x6b_s917_d4217ed7b69e	d4217ed7b69eaff0ac7625b85b2f584492f09692efb5d0b2294a91abe480e1eb	SUCCESS	A	A	STRICT_A	2	-79.7072	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0504__22A8D4A313A1C849_9e6y_s917_57698e3ca3d5	57698e3ca3d57ddc0d8d83c2c7fce9f42d829bf47287280b532ea6adbee0802d	SUCCESS	A	A	STRICT_A	2	-70.7458	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0504__3AB5EBD7DB1F189E	917	CANDIDATE_V29_GEN__C0504__3AB5EBD7DB1F189E_8x6b_s917_407e15ce4253	407e15ce42535e44065870e0655c565c2ae0463f1e6ea755bc3fa2aafd94b3fa	SUCCESS	B	B	SUPPORTED_AB	1	-54.304500000000004	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0504__3AB5EBD7DB1F189E_9e6y_s917_631934368cf1	631934368cf1d3f16b50947e2a56b0e6aa14142b651f99f806417030a48fbe9c	SUCCESS	A	A	STRICT_A	2	-53.290230000000015	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0504__5C4B93D1323BCEDB	917	CANDIDATE_V29_GEN__C0504__5C4B93D1323BCEDB_8x6b_s917_2ee35f3b7397	2ee35f3b7397461d01cd825bf1d09ddbbe074b7cad5d9d80b806a1559d341cc9	SUCCESS	A	A	STRICT_A	2	-70.6389	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0504__5C4B93D1323BCEDB_9e6y_s917_48e0c3b68a07	48e0c3b68a076f051522b7f5e0cbc2ffea94e5b61c8d9cdd55749f902bb34321	SUCCESS	A	A	STRICT_A	2	-63.40307999999999	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0504__602E5755CA91FDA5	917	CANDIDATE_V29_GEN__C0504__602E5755CA91FDA5_8x6b_s917_8ab470d096d9	8ab470d096d9924d89ecc0a7b6f5aa02950990f550f6742590ac967617faa9b5	SUCCESS	B	B	SUPPORTED_AB	1	-51.852999999999994	9	9	0.555556	1.0		CANDIDATE_V29_GEN__C0504__602E5755CA91FDA5_9e6y_s917_65825a3b2422	65825a3b2422604390b1c105bf0391a2a67a23924464a4fa2a8b033b8541d0d0	SUCCESS	B	A	SUPPORTED_AB	1	-54.367720000000006	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0504__8229837F5A157E5C	917	CANDIDATE_V29_GEN__C0504__8229837F5A157E5C_8x6b_s917_3002cb928ccb	3002cb928ccbe80598fc67a03616ea2c131b68d4a889ee803609ac9c209364a4	SUCCESS	A	A	STRICT_A	2	-74.8278	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0504__8229837F5A157E5C_9e6y_s917_c051cb2c800c	c051cb2c800cb45f3cc5b4f7b43a2b18da8cc6d22a032f2652a5656fe3ab1181	SUCCESS	A	A	STRICT_A	2	-77.21289999999999	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0504__8F8EDABBC9E7356F	917	CANDIDATE_V29_GEN__C0504__8F8EDABBC9E7356F_8x6b_s917_80a5447f1cec	80a5447f1cece5700574e0d2eb1f6078b548f49c89e6a948d023b664db3281a4	SUCCESS	A	A	STRICT_A	2	-73.81164999999999	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0504__8F8EDABBC9E7356F_9e6y_s917_96b1c1c85d2d	96b1c1c85d2d5aaef1b6c0c4ae74f741ff9151634f021bfbcd17f50830d2fd2f	SUCCESS	A	A	STRICT_A	2	-73.36826999999998	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0504__99996713347A46E5	917	CANDIDATE_V29_GEN__C0504__99996713347A46E5_8x6b_s917_e2f182281925	e2f182281925dde4a203bc916d51c5710d66eeb75042a89ad5b79bfcf0e89eb5	SUCCESS	A	A	STRICT_A	2	-60.46819999999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0504__99996713347A46E5_9e6y_s917_8379c88ba253	8379c88ba253b9565911f2fa51539cc55a5d39cbfffd6c8779f8075f5e9c472f	SUCCESS	A	A	STRICT_A	2	-51.53332999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0504__B9AC96BD083F13D4	917	CANDIDATE_V29_GEN__C0504__B9AC96BD083F13D4_8x6b_s917_f02ddf60cbca	f02ddf60cbca8f110fdbe4987432c619d6a48b65c7e241fd81e29f02d9cc891b	SUCCESS	B	B	SUPPORTED_AB	1	-67.08539999999999	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0504__B9AC96BD083F13D4_9e6y_s917_650cc7402197	650cc7402197ce652547820fe68a668eff9642e46f1062b5e56b6b491a2a5b15	SUCCESS	B	B	SUPPORTED_AB	1	-45.11579	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0504__BA1AA2ECEB5E2B53	917	CANDIDATE_V29_GEN__C0504__BA1AA2ECEB5E2B53_8x6b_s917_79082c9f5686	79082c9f5686a02f8bd05e4cad4f6b2fd2b5828950a79ab4eaeff1d52d51fdb7	SUCCESS	B	B	SUPPORTED_AB	1	-81.97749999999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0504__BA1AA2ECEB5E2B53_9e6y_s917_32d4921d1070	32d4921d1070f57477e2f96b7dbf504a08bbd487f6d5664ed3425adeca393661	SUCCESS	A	A	STRICT_A	2	-51.61033	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0509__12D9FCD73D8E914A	917	CANDIDATE_V29_GEN__C0509__12D9FCD73D8E914A_8x6b_s917_34b62acd84c8	34b62acd84c83f5d79ffc15ab0d2b8ce1bfcfb383330e376f172a53f7c6b9eaa	SUCCESS	A	A	STRICT_A	2	-71.7787	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0509__12D9FCD73D8E914A_9e6y_s917_5c8d90c7c0b7	5c8d90c7c0b72870c8b89ca167deb25e21eb10248b085a0f21e75afc6a607f5e	SUCCESS	A	A	STRICT_A	2	-69.87044	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0509__3A1AB31E8A17681C	917	CANDIDATE_V29_GEN__C0509__3A1AB31E8A17681C_8x6b_s917_5521349ac288	5521349ac288361bcf0b2d1b04d392ecca203a66ac065f7b31d1d9b8f24799a2	SUCCESS	A	A	STRICT_A	2	-92.1668	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0509__3A1AB31E8A17681C_9e6y_s917_4d368b8471a3	4d368b8471a3bdb9c12691eb7ef2789e185d666f793cde825d865e37b0cca6ee	SUCCESS	B	A	SUPPORTED_AB	1	-84.00082999999998	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0509__43A7F03E40AD8949	917	CANDIDATE_V29_GEN__C0509__43A7F03E40AD8949_8x6b_s917_2d2833a87c33	2d2833a87c33850afe32b51cca65d22ef849aff8287995b8c821c8cccf9fedff	SUCCESS	A	A	STRICT_A	2	-66.64166	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0509__43A7F03E40AD8949_9e6y_s917_35041c6e2b60	35041c6e2b60a0d1be66bf7c86a9d7f913df057022f4685939372d2448a45c61	SUCCESS	A	A	STRICT_A	2	-61.05939000000001	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0509__4990374F53C61437	917	CANDIDATE_V29_GEN__C0509__4990374F53C61437_8x6b_s917_57a892ce88ef	57a892ce88ef8f549ba099b2d9cfcb49b4df5e882a477ac5980179523d753c3a	SUCCESS	A	A	STRICT_A	2	-47.66802	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0509__4990374F53C61437_9e6y_s917_5aa54979574f	5aa54979574f3fa7fe39b8a1b01648732447ba46b4688806434989db27b93db0	SUCCESS	A	A	STRICT_A	2	-63.25813999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0509__5659CF69F43698B7	917	CANDIDATE_V29_GEN__C0509__5659CF69F43698B7_8x6b_s917_481c4348a11b	481c4348a11b493cbfb330ca95ece1b0f8924f0b7788ceeceb5fdd05953c3590	SUCCESS	B	B	SUPPORTED_AB	1	-93.1849	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0509__5659CF69F43698B7_9e6y_s917_7cba714da271	7cba714da27166836a69bcff437f9fe3c068e6934e973cdb91247134641a4af3	SUCCESS	A	A	STRICT_A	2	-89.4207	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0509__5EB50A4E25DFF61A	917	CANDIDATE_V29_GEN__C0509__5EB50A4E25DFF61A_8x6b_s917_6593c5c886f8	6593c5c886f863763915b89aaec0a05e6f3652fdebd18be2bc1575a5b7496806	SUCCESS	A	A	STRICT_A	2	-82.201	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0509__5EB50A4E25DFF61A_9e6y_s917_f8ea253bf59c	f8ea253bf59c34a65ea8bad02d4e8798f385c01a1065ec6b9a1acc6e8842a0b7	SUCCESS	B	A	SUPPORTED_AB	1	-109.40490000000001	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0509__630348DBEC7991EB	917	CANDIDATE_V29_GEN__C0509__630348DBEC7991EB_8x6b_s917_735cadb6a4f5	735cadb6a4f51d6d8ed917be71d6e025aae0b90ff058d675d5b04fc2b8619a91	SUCCESS	A	A	STRICT_A	2	-54.7657	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0509__630348DBEC7991EB_9e6y_s917_df649cacbd37	df649cacbd372718a397b439d704e6ab6838744589f06f833030b995246c88b8	SUCCESS	A	A	STRICT_A	2	-62.90820000000001	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0509__79763A14953AF0D6	917	CANDIDATE_V29_GEN__C0509__79763A14953AF0D6_8x6b_s917_6328855c47fd	6328855c47fd2709e3000d83336bd9586e0df3214c2b5deea16548d58e95790b	SUCCESS	A	A	STRICT_A	2	-57.8032	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0509__79763A14953AF0D6_9e6y_s917_2a88c8583539	2a88c8583539ce406bc8004a3b62306719a5c00f8819face752f46b81b1ddb84	SUCCESS	A	A	STRICT_A	2	-58.95050000000001	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0509__86D6D8F1F1AD847A	917	CANDIDATE_V29_GEN__C0509__86D6D8F1F1AD847A_8x6b_s917_50c9b310284e	50c9b310284e625f7f7334e294cc4c9c73fa0f90afcd755c48470a58f7a903c2	SUCCESS	B	B	SUPPORTED_AB	1	-72.568	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0509__86D6D8F1F1AD847A_9e6y_s917_6619d5199d97	6619d5199d974424c36c83790f3d52803842838bc73b058966bca28687f910e9	SUCCESS	B	B	SUPPORTED_AB	1	-77.91699	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0509__973998AE6F846AFF	917	CANDIDATE_V29_GEN__C0509__973998AE6F846AFF_8x6b_s917_1c69666b604b	1c69666b604bbf4402f3c37488a10c73c25dae08020c436f885ebed164d6f427	SUCCESS	A	A	STRICT_A	2	-57.13826	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0509__973998AE6F846AFF_9e6y_s917_eaf7dd27d284	eaf7dd27d284abf44d6cb55f8a61b2907bc3bce9907970686e9a25ba31ecb3e0	SUCCESS	A	A	STRICT_A	2	-57.948	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0509__9F20E81FA29AE18A	917	CANDIDATE_V29_GEN__C0509__9F20E81FA29AE18A_8x6b_s917_36ffe4da4f44	36ffe4da4f441aa36b64a637a3c88c3784f76ab5bc181b82d3d26cd377e08585	SUCCESS	A	A	STRICT_A	2	-87.81060000000001	9	9	0.888889	1.0		CANDIDATE_V29_GEN__C0509__9F20E81FA29AE18A_9e6y_s917_591ecdb7b558	591ecdb7b558a3db9d044ac12a1fa9460d5cd154e34409a8afc11648c0b1d7e9	SUCCESS	A	A	STRICT_A	2	-93.2449	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0509__B6EF342A611639C5	917	CANDIDATE_V29_GEN__C0509__B6EF342A611639C5_8x6b_s917_f185679b81fa	f185679b81fa96728b557fd0c2b7155a7ac722a033e57eb074982032dc24761a	SUCCESS	B	B	SUPPORTED_AB	1	-61.618800000000014	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0509__B6EF342A611639C5_9e6y_s917_e17b43843af7	e17b43843af785db563bac87fcf8040af4a57fddeeed4329880ea400facbc771	SUCCESS	B	B	SUPPORTED_AB	1	-71.91328	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0509__BEECFD02B8F1E742	917	CANDIDATE_V29_GEN__C0509__BEECFD02B8F1E742_8x6b_s917_d110a2bba125	d110a2bba125dd414daa2003b45c270c7f67ef50661983f6bd921473b80e366d	SUCCESS	A	A	STRICT_A	2	-77.55489999999999	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0509__BEECFD02B8F1E742_9e6y_s917_e263fa389cf9	e263fa389cf915cfd17a5022dde07b185b9c33fe725384df6832794c433ecdee	SUCCESS	A	A	STRICT_A	2	-61.37341	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0509__D7D5C9D627490AFB	917	CANDIDATE_V29_GEN__C0509__D7D5C9D627490AFB_8x6b_s917_5d7e707250fd	5d7e707250fd7c6f857cbf035ed194f0b0152e8bd058930ec8f16e7715424ae4	SUCCESS	A	A	STRICT_A	2	-56.814800000000005	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0509__D7D5C9D627490AFB_9e6y_s917_abdb070b70b8	abdb070b70b8d62289a8bbd5777af1a20aaec3159c741c558815837a18838275	SUCCESS	A	A	STRICT_A	2	-80.44726	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
