candidate_id	final_rank	top10_rank	conformation	seed	pdb_path	pdb_sha256	pvrig_sequon	pvrig_chain_sequence_position	pvrig_pdb_residue_number	pvrig_pdb_insertion_code	candidate_to_sequon_asn_anchor_min_distance_a	glycan_anchor_geometry_status	membrane_orientation_status	claim_boundary
P1MCPUFP__CPUFP500K_0206__00634	43		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R43__P1MCPUFP__CPUFP500K_0206__00634__8x6b__s917__cluster_1_model_1.pdb	ea402aa3d6a28d8af2fab1e704e55d13f224c9af9cc63d3ce3ae1e13a4486997	NTT	80	129		14.692878	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0206__00634	43		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R43__P1MCPUFP__CPUFP500K_0206__00634__8x6b__s1931__cluster_1_model_1.pdb	0755e73f63b02efe9e862377bc3d2393bd416ba8182d93badcaf0bff40c5fbda	NTT	80	129		14.74182	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0206__00634	43		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R43__P1MCPUFP__CPUFP500K_0206__00634__8x6b__s3047__cluster_1_model_1.pdb	1d1fa4b78e6a41f725d4cc5a3492fc0a5424c01c832c2ab96f20f07c0b122a77	NTT	80	129		15.493907	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0206__00634	43		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R43__P1MCPUFP__CPUFP500K_0206__00634__9e6y__s42__cluster_1_model_1.pdb	c16ba03710c44511ed0636b117008ac93d99e1b561abe070bebebd834e731334	NTT	84	129		15.684762	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0206__00634	43		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R43__P1MCPUFP__CPUFP500K_0206__00634__9e6y__s917__cluster_1_model_1.pdb	66976e374ab24aa130299aed100bf91ae4c078af277c2b8ebbdcfa6c64e09509	NTT	84	129		14.669447	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0206__00634	43		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R43__P1MCPUFP__CPUFP500K_0206__00634__9e6y__s1931__cluster_1_model_1.pdb	c0e1ada0259bca9a81e79274143eba522a70a388d737140784fcdf757f286b72	NTT	84	129		17.237785	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0206__00634	43		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R43__P1MCPUFP__CPUFP500K_0206__00634__9e6y__s3047__cluster_1_model_1.pdb	119d879fed09f9a7d3f4dcdc1e8a0d8d20968f2432c4833c575f4b13d2b6538d	NTT	84	129		18.418158	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0228__00457	44		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R44__P1MCPUFP__CPUFP500K_0228__00457__8x6b__s42__cluster_1_model_1.pdb	90ef3fd7b26983ed83ee76f67a620ad1d2386a38f5f9d2523818f52948fa9afe	NTT	80	129		17.778503	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0228__00457	44		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R44__P1MCPUFP__CPUFP500K_0228__00457__8x6b__s917__cluster_1_model_1.pdb	d38e62dbf405eb4e53f7ed2f147b81685aa21ebdb131b522fdd76a855a0da2f4	NTT	80	129		17.691871	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0228__00457	44		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R44__P1MCPUFP__CPUFP500K_0228__00457__8x6b__s1931__cluster_1_model_1.pdb	d5b4748341cc7836629d0762272d94c88e82942287356cb4af14a59c9412346c	NTT	80	129		21.569148	GLYCAN_ANCHOR_CLEAR_GEOMETRIC_PROXY_GE20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0228__00457	44		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R44__P1MCPUFP__CPUFP500K_0228__00457__8x6b__s3047__cluster_1_model_1.pdb	b695f54c5111e434d8ec74cc05784f646a3fd9597d3b57aac84bddebb672dbea	NTT	80	129		17.949706	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0228__00457	44		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R44__P1MCPUFP__CPUFP500K_0228__00457__9e6y__s42__cluster_1_model_1.pdb	4c1491420bd4c57d9e2299352fc4071ed98c7db9e02519cff258b636f5830e2d	NTT	84	129		19.407708	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0228__00457	44		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R44__P1MCPUFP__CPUFP500K_0228__00457__9e6y__s917__cluster_1_model_1.pdb	92a4e172e7173801bee6b4c3e99e2d121721f73b6877494dcac40178e60c45cb	NTT	84	129		22.393853	GLYCAN_ANCHOR_CLEAR_GEOMETRIC_PROXY_GE20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0228__00457	44		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R44__P1MCPUFP__CPUFP500K_0228__00457__9e6y__s1931__cluster_1_model_1.pdb	7cc3ffc505f49233df966ae7905546543f4e6c7603e1caf489fb9341f0e8d894	NTT	84	129		17.826381	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0228__00457	44		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R44__P1MCPUFP__CPUFP500K_0228__00457__9e6y__s3047__cluster_1_model_1.pdb	dee42ab862a6df5f3f2b9196dc1c44a6d019079a82c247345c2c95511beb7231	NTT	84	129		17.157968	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0504__00900	45		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R45__P1MCPUFP__CPUFP500K_0504__00900__8x6b__s42__cluster_1_model_1.pdb	f9150cb4dd5fe422c74e46c9d7a09d7cd9a1204bb9ed8735ac960c49356c1b5e	NTT	80	129		17.731275	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0504__00900	45		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R45__P1MCPUFP__CPUFP500K_0504__00900__8x6b__s917__cluster_1_model_1.pdb	27cf1092165872cf6887cec0308679fc091625c24b80ea1fafb636ebdf0cc9d0	NTT	80	129		17.708063	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0504__00900	45		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R45__P1MCPUFP__CPUFP500K_0504__00900__8x6b__s1931__cluster_1_model_1.pdb	c2e9dc284a9801e8d231ca934120c34e17454d1684b6f9054179efc43c591dd4	NTT	80	129		17.801489	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0504__00900	45		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R45__P1MCPUFP__CPUFP500K_0504__00900__8x6b__s3047__cluster_1_model_1.pdb	effd6ec9b50418a2646d00641b2f1b5f5456e9d6d5f26e848319083e850feb5d	NTT	80	129		17.525453	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0504__00900	45		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R45__P1MCPUFP__CPUFP500K_0504__00900__9e6y__s42__cluster_1_model_1.pdb	7720ccaf617c3b31299c9aae989e2cf0df98093a51d62a2f39efd56cbd5fb7c8	NTT	84	129		18.068464	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0504__00900	45		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R45__P1MCPUFP__CPUFP500K_0504__00900__9e6y__s917__cluster_1_model_1.pdb	31a049c83131db9f847edb4543efe71e191f6296d3f5588234b953088e7b346e	NTT	84	129		18.423813	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0504__00900	45		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R45__P1MCPUFP__CPUFP500K_0504__00900__9e6y__s1931__cluster_1_model_1.pdb	13b6f331a542c4ba7614260c6e73a9e357e8f281d3f6a7bcbd42af16782eb620	NTT	84	129		15.707974	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0504__00900	45		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R45__P1MCPUFP__CPUFP500K_0504__00900__9e6y__s3047__cluster_1_model_1.pdb	7a09e39542f823fde46339ba292534e30b910a535182a5d152bb9315a298a5a7	NTT	84	129		18.167541	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0034__00437	46		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R46__P1MCPUFP__CPUFP500K_0034__00437__8x6b__s42__cluster_1_model_1.pdb	f8a06042ec2ef533302d88da07affd42c62734f6449ff01b2b6271ab62756c4a	NTT	80	129		18.626637	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0034__00437	46		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R46__P1MCPUFP__CPUFP500K_0034__00437__8x6b__s917__cluster_1_model_1.pdb	7229553310c2d8df24a715efe3abc3e166d1d80b280dd6048d646eb35e0070c1	NTT	80	129		19.731442	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0034__00437	46		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R46__P1MCPUFP__CPUFP500K_0034__00437__8x6b__s1931__cluster_1_model_1.pdb	a155d80833546b28ad01c50790de031b3ccea8cb3caf7a45f03c9449b3c7d190	NTT	80	129		17.020239	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0034__00437	46		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R46__P1MCPUFP__CPUFP500K_0034__00437__8x6b__s3047__cluster_1_model_1.pdb	bc01d3c4142f3afdc974295639503e38cd07543fc18d5652df9b3bcf88f8b635	NTT	80	129		18.796713	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0034__00437	46		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R46__P1MCPUFP__CPUFP500K_0034__00437__9e6y__s42__cluster_1_model_1.pdb	e042fe7d5b4e9f67931aed58aa400e7ee9837a36d130e0f5d7a08b62de644995	NTT	84	129		17.401634	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0034__00437	46		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R46__P1MCPUFP__CPUFP500K_0034__00437__9e6y__s917__cluster_1_model_1.pdb	56d0259caa5fb41d48e3e58878a9e4f01cd6da466dea155b9a068cc934e0cc22	NTT	84	129		17.393632	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0034__00437	46		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R46__P1MCPUFP__CPUFP500K_0034__00437__9e6y__s1931__cluster_1_model_1.pdb	0c2eae7fcc4babf130d825d179fba54c01aa9d0f192443c5358a397653dca1a4	NTT	84	129		17.17936	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0034__00437	46		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R46__P1MCPUFP__CPUFP500K_0034__00437__9e6y__s3047__cluster_1_model_1.pdb	055d80006436229106c1b3b4a9b584d10c92a1b9a6f441fce4c3d7a76d8fa1d5	NTT	84	129		17.520142	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00172	47		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R47__P1MCPUFP__CPUFP500K_0091__00172__8x6b__s42__cluster_1_model_1.pdb	051104e2dc477230537b91175155fccdc6e7116c877e243876a07d0fbf465209	NTT	80	129		15.085254	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00172	47		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R47__P1MCPUFP__CPUFP500K_0091__00172__8x6b__s917__cluster_1_model_1.pdb	bfd4406dcdf0c86afbf6f3ef7e0a151fed720054a6e16e276a31921e69ac110c	NTT	80	129		17.677771	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00172	47		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R47__P1MCPUFP__CPUFP500K_0091__00172__8x6b__s1931__cluster_1_model_1.pdb	60a4fb4f951bbfd6a828b30570ef4fd9e2190bcd09f041aaf63229686b2bb4e6	NTT	80	129		15.466792	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00172	47		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R47__P1MCPUFP__CPUFP500K_0091__00172__8x6b__s3047__cluster_1_model_1.pdb	69a3ee60d64726ce363cb3364306fedb282529dc1ade120f47a49bbd1ceb1b29	NTT	80	129		19.848957	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00172	47		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R47__P1MCPUFP__CPUFP500K_0091__00172__9e6y__s42__cluster_1_model_1.pdb	2364cdf3b16371c05f8c0d1e0a1ae624f61bc7bc342a8d67f08c999712ba30ae	NTT	84	129		15.994452	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00172	47		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R47__P1MCPUFP__CPUFP500K_0091__00172__9e6y__s917__cluster_1_model_1.pdb	6592d15951f06c73e123890c5dbf429e41a57c4ad466bcdd25d513373a535224	NTT	84	129		16.974442	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
