candidate_id	sequence_sha256	arm_id	backbone_group_id	sequence_group_id	known_positive	known_positive_ids	split	binder_axis_status	binder_label	pose_quality_status	pose_quality_haddock_score	affinity_proxy_status	affinity_proxy_score	blocker_geometry_status	blocker_geometry_score	rf2_recovery_status	rf2_recovery_rmsd	rf2_plddt	monomer_qc_status	monomer_qc_score	docking_status	selected_model_path	training_eligible
PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn01	5c12296aafd139380e1d8c7933b94dbbdc638e3566a0fc8d8a60675131beee2f	P6_qkg_S	P6_qkg_S_bb001	cdr3fam_d58db9e2493ba0c2	false		validation	deferred	unknown	present	-67.7028	present	-67.7028	present	0.0	present	36.49	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn01/run_PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn02	062ff462ac484280f731b8482cb4cb275d3cd1718ca466def6c714eac0da7f71	P6_qkg_S	P6_qkg_S_bb001	cdr3fam_d58db9e2493ba0c2	false		validation	deferred	unknown	present	-81.2452	present	-81.2452	present	0.0	present	37.03	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn02/run_PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn03	d3b419cfc9fe46c784c56872f6a9b5f728fa67ed219a827d2265a9affaf93fa5	P6_qkg_S	P6_qkg_S_bb001	cdr3fam_d58db9e2493ba0c2	false		validation	deferred	unknown	present	-85.4588	present	-85.4588	present	0.0	present	34.85	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn03/run_PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn00	42efaadaf5c0043bdf2fe94f065fe3d2c6a9827fdf522bc5e1763b2b5774e223	P6_qkg_S	P6_qkg_S_bb002	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-62.7776	present	-62.7776	present	0.0	present	6.57	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn00/run_PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn01	cd2de848ec7d088fe7a5cea10ebf9bdc289b9e89e7bd276a5edf7c3a693105a1	P6_qkg_S	P6_qkg_S_bb002	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-74.4636	present	-74.4636	present	0.0	present	7.69	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn01/run_PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn02	e6bdb8f8996293276449a80be5f3b2e85cdfdd0469a767959a76fcd3599fef57	P6_qkg_S	P6_qkg_S_bb002	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-70.5071	present	-70.5071	present	0.0	present	7.1	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn02/run_PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn03	0246030a8772bade8032c8bd53f2dd63709c1864e9bdd4deffd7d06828a98898	P6_qkg_S	P6_qkg_S_bb002	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-71.3527	present	-71.3527	present	0.0	present	6.98	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn03/run_PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb003_mpn00	1be9c20414db4520b2b91b1a46c7f7e342dee388a0ac806bf9c7a6be5070552a	P6_qkg_S	P6_qkg_S_bb003	cdr3fam_14db0c5a2fa847f0	false		validation	deferred	unknown	present	-71.455	present	-71.455	present	0.0	present	39.89	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P6_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb003_mpn01	af026e0750fc4c56bc7930eb89020ab3f242b32f6e6b5b74226fec34d5b8f026	P6_qkg_S	P6_qkg_S_bb003	cdr3fam_b3bcf70d86ca348c	false		validation	deferred	unknown	present	-88.9805	present	-88.9805	present	0.0	present	7.7	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P6_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb003_mpn03	4f267ea88e16c3e497d6e861e25818e306c8ac362edb1388c51b029b6000febd	P6_qkg_S	P6_qkg_S_bb003	cdr3fam_b3bcf70d86ca348c	false		validation	deferred	unknown	present	-78.6354	present	-78.6354	present	0.0	present	47.33	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P6_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn00	ea9fd03635b074622af51bf9b7f2ac65d0d9625714696067e7c8b440a4666d7c	P6_qkg_S	P6_qkg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-104.044	present	-104.044	present	0.0	present	4.04	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn00/run_PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn01	09e3e5a65f841c3db74c634b75e190098559eab87f443f32fdc45f323f6dd760	P6_qkg_S	P6_qkg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-115.911	present	-115.911	present	0.0	present	4.86	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn01/run_PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn02	99343eeb0b9c6ff1a7eb1d8c7debc9bde6207cc60dcda5f3bf1d5251e1af45fa	P6_qkg_S	P6_qkg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-71.6033	present	-71.6033	present	0.0	present	19.93	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn02/run_PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn03	ac4b84e575e8f28d139d71c165600d9dfa2414a00e00a26666e574f8f674a26e	P6_qkg_S	P6_qkg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-80.4958	present	-80.4958	present	0.0	present	29.95	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn03/run_PVRIG_RFAb_v2_P6_qkg_S_bb004_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn00	8b32a1e4b804f89f2801c2d474dd2e30075869ea2bc8b044a762c9f898ebc68a	P6_qkg_S	P6_qkg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-67.6091	present	-67.6091	present	0.0	present	7.5	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn00/run_PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn01	3212280d4763145df79749dc4fbea3cacda064653d93091afeff866b3c1d5030	P6_qkg_S	P6_qkg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-90.0652	present	-90.0652	present	0.0	present	8.49	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn01/run_PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn02	aa91f2531657eba6ebc8bb9b482e706b2849ab47b9afbf4d59a34b68d3650497	P6_qkg_S	P6_qkg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-73.812	present	-73.812	present	0.0	present	31.7	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn02/run_PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn03	bfffa98d17f2b12657737b948bd9592f6c93e5a89628782342c865f5a6d0f77e	P6_qkg_S	P6_qkg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-74.9843	present	-74.9843	present	0.0	present	36.48	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn03/run_PVRIG_RFAb_v2_P6_qkg_S_bb005_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb006_mpn00	511fd9232feba4fe12a136c36023aa6bf6182d7d77ba6c690026a4f7fb3e4bfe	P6_qkg_S	P6_qkg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-66.042	present	-66.042	present	0.0	present	46.29	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb006_mpn00/run_PVRIG_RFAb_v2_P6_qkg_S_bb006_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb006_mpn03	39237ee000fe3d59a8c22eb7b23db10b5a5288733a84b1c9de9f0554a28d7ea9	P6_qkg_S	P6_qkg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-66.0585	present	-66.0585	present	0.0	present	36.06	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb006_mpn03/run_PVRIG_RFAb_v2_P6_qkg_S_bb006_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn00	1c62a66ee496e043a8e81c60a04ef2cd00f75c0864e06e04556367ef491e494d	P6_qkg_S	P6_qkg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-80.4967	present	-80.4967	present	0.0	present	30.69	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn00/run_PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn01	10c609ac7d4764cdada82bb67e37bc5fb47c2bca5f8b30ead148473d26b1f45f	P6_qkg_S	P6_qkg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-77.962	present	-77.962	present	0.0	present	8.64	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn01/run_PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn02	dc0c7288fcca4551156c84cf73ceba3b03e1bc1a94fb6e3e2bf3198f05fe00a9	P6_qkg_S	P6_qkg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-85.469	present	-85.469	present	0.0	present	14.93	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn02/run_PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn03	c863e21ef3e21da4fe6843d97a5a2bdfe6c23d6a8dc932045d5a781af34c840b	P6_qkg_S	P6_qkg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-95.1767	present	-95.1767	present	0.0	present	20.05	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn03/run_PVRIG_RFAb_v2_P6_qkg_S_bb007_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn00	fc75630c2049d2915de9f1fd2f4103eadeaa910d16feba403766e66374d89213	P6_qrg_L	P6_qrg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-92.5662	present	-92.5662	present	0.0	present	10.91	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn00/run_PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn01	42504a30fdc69063d0ce2393dd68db54362e0adf4da2c561c6d7860fee703d8b	P6_qrg_L	P6_qrg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-73.8739	present	-73.8739	present	0.0	present	5.64	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn01/run_PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn02	509a6bbe3967cefe889608e79e97e0296573ac177b1368a11fea843ed8116e6f	P6_qrg_L	P6_qrg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-84.087	present	-84.087	present	0.0	present	7.49	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn02/run_PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn03	1dc266e58dae2cd3e218488cb10b2c44de335641b147eae65ca1a80938aaae67	P6_qrg_L	P6_qrg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-71.1383	present	-71.1383	present	0.0	present	6.39	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn03/run_PVRIG_RFAb_v2_P6_qrg_L_bb000_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn00	75cf4698527b915eab2d1b3335209fb2df41fb737d62e68f5dbb3e867785938a	P6_qrg_L	P6_qrg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-68.2975	present	-68.2975	present	0.0	present	17.2	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn00/run_PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn01	6931f282a4c3e98bfaacd31a1294061a858896012b0825ee256795d2fbe2e441	P6_qrg_L	P6_qrg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-59.546	present	-59.546	present	0.0	present	15.27	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn01/run_PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn02	ae37d4d6b53551de9e8ea8d9dbda38d90ad38a94266cd429e63524c72aa79a2c	P6_qrg_L	P6_qrg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-76.5246	present	-76.5246	present	0.0	present	12.43	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn02/run_PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn03	788b79fe172b55d28a8db5f1b31019e7758f5a1e83d1ec73a881562f7b268dcf	P6_qrg_L	P6_qrg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-81.6902	present	-81.6902	present	0.0	present	14.24	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P6_qrg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn00	69f9fc73aab0300c834383cf13527f668a8ff78a51686860070081c4da1b3b98	P6_qrg_L	P6_qrg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-76.2556	present	-76.2556	present	0.0	present	17.53	0.92	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn01	b974cf5c92d034f9a8f9c11aaec00c2c0e59250226c979f2bfbea2ad80e94722	P6_qrg_L	P6_qrg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-74.5076	present	-74.5076	present	0.0	present	10.07	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn02	5646ab0a75ec75b3c3694d53747395768abbfbb279e60e28f58e4e517a81ff58	P6_qrg_L	P6_qrg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-73.4209	present	-73.4209	present	0.0	present	9.1	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn03	5b0e325095c27a9d713895e25f6eabcfa7b0ff04abce0ddd8dac7542fdecbeee	P6_qrg_L	P6_qrg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-70.9632	present	-70.9632	present	0.0	present	8.76	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P6_qrg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn00	5e43f7f1380d89e82a9cbdf749d0c243b153de74289f9e1c796600341b311314	P6_qrg_L	P6_qrg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-79.9652	present	-79.9652	present	0.0	present	5.15	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn01	b5e0a0d9c4eb0a258f5f1b605f4eddb8672fd677565cb19209281669bd4c03e8	P6_qrg_L	P6_qrg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-77.6418	present	-77.6418	present	0.0	present	12.18	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn01/run_PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn02	0f4fd1db98e1c78c569a69b48f24bd496f538472637562ce0b352c76160f894c	P6_qrg_L	P6_qrg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-71.7003	present	-71.7003	present	0.0	present	7.11	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn02/run_PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn03	f530effa17f28dda0751067b145de8686a8b05474c52fa2149b5c82a8a4029b3	P6_qrg_L	P6_qrg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-93.3166	present	-93.3166	present	0.0	present	7.37	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn03/run_PVRIG_RFAb_v2_P6_qrg_L_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb004_mpn00	f007318c45be891edef42e089a9c4463101cba0d1b5ae8830ac21680f72da311	P6_qrg_L	P6_qrg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-89.8159	present	-89.8159	present	0.0	present	14.47	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb004_mpn00/run_PVRIG_RFAb_v2_P6_qrg_L_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb004_mpn01	6df611c9f81e705b9a3870012e0a3cc535343b3dac828c269ceffc6caa8664c9	P6_qrg_L	P6_qrg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-89.5799	present	-89.5799	present	0.0	present	13.01	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb004_mpn01/run_PVRIG_RFAb_v2_P6_qrg_L_bb004_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qrg_L_bb004_mpn03	d81b5b42102c1617f5700c5302f0440ee03c0cbafc973ff705791f620e6f9ed2	P6_qrg_L	P6_qrg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-89.6409	present	-89.6409	present	0.0	present	7.87	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qrg_L_bb004_mpn03/run_PVRIG_RFAb_v2_P6_qrg_L_bb004_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
